subject,muscle_pair,phase,sec,value
subject_615,CCI_UTL_MTL,Cooldown,0.9997941,0.6176013895989481
subject_615,CCI_UTL_MTL,SecondThreshold,0.9997941,0.6764875517288609
subject_615,CCI_UTL_MTL,VO2max,0.9997941,0.7656045947243907
subject_615,CCI_UTL_MTL,WanT,0.9997941,0.6895556085790381
subject_615,CCI_UTL_MTL,Warmup,0.9997941,0.9276038284872457
subject_616,CCI_UTL_MTL,Cooldown,0.9997941,0.3306250219695672
subject_616,CCI_UTL_MTL,SecondThreshold,0.9997941,0.8858620051984881
subject_616,CCI_UTL_MTL,VO2max,0.9997941,0.5482108717227304
subject_616,CCI_UTL_MTL,WanT,0.9997941,0.422095922466612
subject_616,CCI_UTL_MTL,Warmup,0.9997941,0.6485017007283252
subject_617,CCI_UTL_MTL,Cooldown,0.9997941,0.4789765128273131
subject_617,CCI_UTL_MTL,SecondThreshold,0.9997941,0.9783366540045728
subject_617,CCI_UTL_MTL,VO2max,0.9997941,0.6103823478823633
subject_617,CCI_UTL_MTL,WanT,0.9997941,0.9222294925255994
subject_617,CCI_UTL_MTL,Warmup,0.9997941,0.810016108596742
subject_618,CCI_UTL_MTL,Cooldown,0.9997941,0.3787532256088643
subject_618,CCI_UTL_MTL,SecondThreshold,0.9997941,0.9033857801080524
subject_618,CCI_UTL_MTL,VO2max,0.9997941,0.1205650891578057
subject_618,CCI_UTL_MTL,WanT,0.9997941,0.3772915238692421
subject_618,CCI_UTL_MTL,Warmup,0.9997941,0.8206563318450673
subject_619,CCI_UTL_MTL,Cooldown,0.9997941,0.7439479391459249
subject_619,CCI_UTL_MTL,SecondThreshold,0.9997941,0.5309078628931125
subject_619,CCI_UTL_MTL,VO2max,0.9997941,0.5370481236999298
subject_619,CCI_UTL_MTL,WanT,0.9997941,0.7057512830933994
subject_619,CCI_UTL_MTL,Warmup,0.9997941,0.7989624906370826
subject_620,CCI_UTL_MTL,Cooldown,0.9997941,0.3722612920209202
subject_620,CCI_UTL_MTL,SecondThreshold,0.9997941,0.3470261449606525
subject_620,CCI_UTL_MTL,VO2max,0.9997941,0.4297026411319106
subject_620,CCI_UTL_MTL,WanT,0.9997941,0.7229766587893022
subject_620,CCI_UTL_MTL,Warmup,0.9997941,0.4635095737021897
subject_621,CCI_UTL_MTL,Cooldown,0.9997941,0.9511797116914608
subject_621,CCI_UTL_MTL,SecondThreshold,0.9997941,0.1396411197763159
subject_621,CCI_UTL_MTL,VO2max,0.9997941,0.1484824882878244
subject_621,CCI_UTL_MTL,WanT,0.9997941,0.8240040364256376
subject_621,CCI_UTL_MTL,Warmup,0.9997941,0.8596240573418137
subject_622,CCI_UTL_MTL,Cooldown,0.9997941,0.7399866937731525
subject_622,CCI_UTL_MTL,SecondThreshold,0.9997941,0.9154116380449134
subject_622,CCI_UTL_MTL,VO2max,0.9997941,0.9991382041874616
subject_622,CCI_UTL_MTL,WanT,0.9997941,0.7599075412909762
subject_622,CCI_UTL_MTL,Warmup,0.9997941,0.9441057610699768
subject_623,CCI_UTL_MTL,Cooldown,0.9997941,0.6448018415820568
subject_623,CCI_UTL_MTL,SecondThreshold,0.9997941,0.7721194130960937
subject_623,CCI_UTL_MTL,VO2max,0.9997941,0.9831024921578704
subject_623,CCI_UTL_MTL,WanT,0.9997941,0.6274064683597601
subject_623,CCI_UTL_MTL,Warmup,0.9997941,0.9733744574431172
subject_624,CCI_UTL_MTL,Cooldown,0.9997941,0.7882941601542055
subject_624,CCI_UTL_MTL,SecondThreshold,0.9997941,0.8129746857601298
subject_624,CCI_UTL_MTL,VO2max,0.9997941,0.6650011977897786
subject_624,CCI_UTL_MTL,WanT,0.9997941,0.5302210666661236
subject_624,CCI_UTL_MTL,Warmup,0.9997941,0.9527992404805488
subject_625,CCI_UTL_MTL,Cooldown,0.9997941,0.7002909652617567
subject_625,CCI_UTL_MTL,SecondThreshold,0.9997941,0.8981707791842285
subject_625,CCI_UTL_MTL,VO2max,0.9997941,0.81297468576013
subject_625,CCI_UTL_MTL,WanT,0.9997941,0.530221066666124
subject_625,CCI_UTL_MTL,Warmup,0.9997941,0.8572525779726465
subject_626,CCI_UTL_MTL,Cooldown,0.9997941,0.7294957541926904
subject_626,CCI_UTL_MTL,SecondThreshold,0.9997941,0.1745563805006293
subject_626,CCI_UTL_MTL,VO2max,0.9997941,0.226157725640109
subject_626,CCI_UTL_MTL,WanT,0.9997941,0.2886940807155624
subject_626,CCI_UTL_MTL,Warmup,0.9997941,0.4183948528060777
subject_627,CCI_UTL_MTL,Cooldown,0.9997941,0.8937471655711418
subject_627,CCI_UTL_MTL,SecondThreshold,0.9997941,0.8880759111257567
subject_627,CCI_UTL_MTL,VO2max,0.9997941,0.9902338252146184
subject_627,CCI_UTL_MTL,WanT,0.9997941,0.9388907276569672
subject_627,CCI_UTL_MTL,Warmup,0.9997941,0.985895147389372
subject_628,CCI_UTL_MTL,Cooldown,0.9997941,0.9277923229682252
subject_628,CCI_UTL_MTL,SecondThreshold,0.9997941,0.8390954318090965
subject_628,CCI_UTL_MTL,VO2max,0.9997941,0.5568859469405741
subject_628,CCI_UTL_MTL,WanT,0.9997941,0.9493028727163282
subject_628,CCI_UTL_MTL,Warmup,0.9997941,0.986649625405422
subject_629,CCI_UTL_MTL,Cooldown,0.9997941,0.7462425076179489
subject_629,CCI_UTL_MTL,SecondThreshold,0.9997941,
subject_629,CCI_UTL_MTL,VO2max,0.9997941,0.9964682689807648
subject_629,CCI_UTL_MTL,WanT,0.9997941,0.5765784286625413
subject_629,CCI_UTL_MTL,Warmup,0.9997941,0.8213936364161216
subject_630,CCI_UTL_MTL,Cooldown,0.9997941,0.2956701570481486
subject_630,CCI_UTL_MTL,SecondThreshold,0.9997941,0.1402950529374872
subject_630,CCI_UTL_MTL,VO2max,0.9997941,0.0424881793123105
subject_630,CCI_UTL_MTL,WanT,0.9997941,0.2187949471190264
subject_630,CCI_UTL_MTL,Warmup,0.9997941,0.968446549727878
subject_631,CCI_UTL_MTL,Cooldown,0.9997941,0.9512619997068812
subject_631,CCI_UTL_MTL,SecondThreshold,0.9997941,0.8547284496301255
subject_631,CCI_UTL_MTL,VO2max,0.9997941,0.8860553986161719
subject_631,CCI_UTL_MTL,WanT,0.9997941,0.7667831408248115
subject_631,CCI_UTL_MTL,Warmup,0.9997941,0.914809603779602
subject_632,CCI_UTL_MTL,Cooldown,0.9997941,0.635478151593897
subject_632,CCI_UTL_MTL,SecondThreshold,0.9997941,0.9611926696662224
subject_632,CCI_UTL_MTL,VO2max,0.9997941,0.376018564668582
subject_632,CCI_UTL_MTL,WanT,0.9997941,0.6025955489601516
subject_632,CCI_UTL_MTL,Warmup,0.9997941,0.9683515186295476
subject_541,CCI_UTL_MTL,Cooldown,1.999588,0.903037683810484
subject_541,CCI_UTL_MTL,SecondThreshold,1.999588,0.9622212909378702
subject_541,CCI_UTL_MTL,VO2max,1.999588,0.997248105960142
subject_541,CCI_UTL_MTL,WanT,1.999588,0.922456616132369
subject_541,CCI_UTL_MTL,Warmup,1.999588,0.954218253964252
subject_560,CCI_UTL_MTL,Cooldown,1.999588,0.2089495649362642
subject_560,CCI_UTL_MTL,SecondThreshold,1.999588,0.9621497422814328
subject_560,CCI_UTL_MTL,VO2max,1.999588,0.372914140143582
subject_560,CCI_UTL_MTL,WanT,1.999588,0.8412014166524235
subject_560,CCI_UTL_MTL,Warmup,1.999588,0.3142863823690612
subject_570,CCI_UTL_MTL,Cooldown,1.999588,0.9978370775597744
subject_570,CCI_UTL_MTL,SecondThreshold,1.999588,0.910397623951135
subject_570,CCI_UTL_MTL,VO2max,1.999588,0.452763004492616
subject_570,CCI_UTL_MTL,WanT,1.999588,0.4449151643460867
subject_570,CCI_UTL_MTL,Warmup,1.999588,0.8551495951176784
subject_571,CCI_UTL_MTL,Cooldown,1.999588,0.9838173462723904
subject_571,CCI_UTL_MTL,SecondThreshold,1.999588,0.9595183486479252
subject_571,CCI_UTL_MTL,VO2max,1.999588,0.8951076078659506
subject_571,CCI_UTL_MTL,WanT,1.999588,0.6759178052151853
subject_571,CCI_UTL_MTL,Warmup,1.999588,0.8673856188819086
subject_572,CCI_UTL_MTL,Cooldown,1.999588,0.1749963859682459
subject_572,CCI_UTL_MTL,SecondThreshold,1.999588,0.243447035746988
subject_572,CCI_UTL_MTL,VO2max,1.999588,0.1321100699973789
subject_572,CCI_UTL_MTL,WanT,1.999588,0.2914875564656331
subject_572,CCI_UTL_MTL,Warmup,1.999588,0.4470612759488283
subject_573,CCI_UTL_MTL,Cooldown,1.999588,0.7222507422355686
subject_573,CCI_UTL_MTL,SecondThreshold,1.999588,0.5904560535236278
subject_573,CCI_UTL_MTL,VO2max,1.999588,0.8143540910623457
subject_573,CCI_UTL_MTL,WanT,1.999588,0.7533296491360173
subject_573,CCI_UTL_MTL,Warmup,1.999588,0.7959370422310252
subject_574,CCI_UTL_MTL,Cooldown,1.999588,0.3996750394279576
subject_574,CCI_UTL_MTL,SecondThreshold,1.999588,0.9402459458678069
subject_574,CCI_UTL_MTL,VO2max,1.999588,0.9049628690448842
subject_574,CCI_UTL_MTL,WanT,1.999588,0.2730729214633086
subject_574,CCI_UTL_MTL,Warmup,1.999588,0.817925896119398
subject_575,CCI_UTL_MTL,Cooldown,1.999588,0.8943063909034061
subject_575,CCI_UTL_MTL,SecondThreshold,1.999588,0.926406759814362
subject_575,CCI_UTL_MTL,VO2max,1.999588,0.6254475619434579
subject_575,CCI_UTL_MTL,WanT,1.999588,0.2970440580316224
subject_575,CCI_UTL_MTL,Warmup,1.999588,0.8391669152825247
subject_577,CCI_UTL_MTL,Cooldown,1.999588,0.6867153945999624
subject_577,CCI_UTL_MTL,SecondThreshold,1.999588,0.2238245763682327
subject_577,CCI_UTL_MTL,VO2max,1.999588,0.4761506834319481
subject_577,CCI_UTL_MTL,WanT,1.999588,0.3336064093409279
subject_577,CCI_UTL_MTL,Warmup,1.999588,0.4416195928335077
subject_578,CCI_UTL_MTL,Cooldown,1.999588,0.2563076601909023
subject_578,CCI_UTL_MTL,SecondThreshold,1.999588,0.9840376127321834
subject_578,CCI_UTL_MTL,VO2max,1.999588,0.6384039000877655
subject_578,CCI_UTL_MTL,WanT,1.999588,0.6472965740869532
subject_578,CCI_UTL_MTL,Warmup,1.999588,0.8583086912347999
subject_579,CCI_UTL_MTL,Cooldown,1.999588,0.1289237963958144
subject_579,CCI_UTL_MTL,SecondThreshold,1.999588,0.2097666749941925
