subject,muscle_pair,phase,sec,value
subject_594,CCI_SCML_STL,WanT,0.9997941,0.6065095320398414
subject_594,CCI_SCML_STL,Warmup,0.9997941,0.9945729896578828
subject_595,CCI_SCML_STL,Cooldown,0.9997941,0.8350120050168626
subject_595,CCI_SCML_STL,SecondThreshold,0.9997941,0.2973695054287996
subject_595,CCI_SCML_STL,VO2max,0.9997941,0.9821525781744
subject_595,CCI_SCML_STL,WanT,0.9997941,0.4573079219865938
subject_595,CCI_SCML_STL,Warmup,0.9997941,0.8227496605040451
subject_596,CCI_SCML_STL,Cooldown,0.9997941,0.2887345034576096
subject_596,CCI_SCML_STL,SecondThreshold,0.9997941,0.9012949134073174
subject_596,CCI_SCML_STL,VO2max,0.9997941,0.5672454983547424
subject_596,CCI_SCML_STL,WanT,0.9997941,0.8224089527779385
subject_596,CCI_SCML_STL,Warmup,0.9997941,0.9749638742202866
subject_597,CCI_SCML_STL,Cooldown,0.9997941,0.8891153671069961
subject_597,CCI_SCML_STL,SecondThreshold,0.9997941,0.8487399454586182
subject_597,CCI_SCML_STL,VO2max,0.9997941,0.9819785152526834
subject_597,CCI_SCML_STL,WanT,0.9997941,
subject_597,CCI_SCML_STL,Warmup,0.9997941,0.4930487249257692
subject_598,CCI_SCML_STL,Cooldown,0.9997941,0.3733862339079293
subject_598,CCI_SCML_STL,SecondThreshold,0.9997941,0.8682422801515709
subject_598,CCI_SCML_STL,VO2max,0.9997941,0.9109304083670764
subject_598,CCI_SCML_STL,WanT,0.9997941,0.4337873673555067
subject_598,CCI_SCML_STL,Warmup,0.9997941,0.3888537366817163
subject_600,CCI_SCML_STL,Cooldown,0.9997941,0.4569288283629616
subject_600,CCI_SCML_STL,SecondThreshold,0.9997941,0.8566542747807357
subject_600,CCI_SCML_STL,VO2max,0.9997941,0.7887639456460159
subject_600,CCI_SCML_STL,WanT,0.9997941,0.6060400789581436
subject_600,CCI_SCML_STL,Warmup,0.9997941,0.978506659419118
subject_601,CCI_SCML_STL,Cooldown,0.9997941,0.876388765515711
subject_601,CCI_SCML_STL,SecondThreshold,0.9997941,0.8168531000549608
subject_601,CCI_SCML_STL,VO2max,0.9997941,0.669164678315642
