subject,muscle_pair,phase,sec,value
subject_611,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6560425341503788
subject_611,CCI_SCML_UTL,VO2max,0.9997941,0.4038909613870487
subject_611,CCI_SCML_UTL,WanT,0.9997941,0.5145168521351039
subject_611,CCI_SCML_UTL,Warmup,0.9997941,0.6528195697187226
subject_612,CCI_SCML_UTL,Cooldown,0.9997941,0.7644502818219081
subject_612,CCI_SCML_UTL,SecondThreshold,0.9997941,0.1929158191238877
subject_612,CCI_SCML_UTL,VO2max,0.9997941,0.0949891416784602
subject_612,CCI_SCML_UTL,WanT,0.9997941,0.4053843190049317
subject_612,CCI_SCML_UTL,Warmup,0.9997941,0.078175064311501
subject_613,CCI_SCML_UTL,Cooldown,0.9997941,0.8898322378610751
subject_613,CCI_SCML_UTL,SecondThreshold,0.9997941,0.4859326819882793
subject_613,CCI_SCML_UTL,VO2max,0.9997941,0.9331753089923652
subject_613,CCI_SCML_UTL,WanT,0.9997941,0.6513483870696074
subject_613,CCI_SCML_UTL,Warmup,0.9997941,0.9076878119236192
subject_614,CCI_SCML_UTL,Cooldown,0.9997941,0.5934630394758844
subject_614,CCI_SCML_UTL,SecondThreshold,0.9997941,0.5997851583753563
subject_614,CCI_SCML_UTL,VO2max,0.9997941,0.7221241051821603
subject_614,CCI_SCML_UTL,WanT,0.9997941,0.5160589802760028
subject_614,CCI_SCML_UTL,Warmup,0.9997941,0.491676342099676
subject_615,CCI_SCML_UTL,Cooldown,0.9997941,0.3954990854696251
subject_615,CCI_SCML_UTL,SecondThreshold,0.9997941,0.5310336081039119
subject_615,CCI_SCML_UTL,VO2max,0.9997941,0.7700941426666523
subject_615,CCI_SCML_UTL,WanT,0.9997941,0.2827078559776325
subject_615,CCI_SCML_UTL,Warmup,0.9997941,0.9285311668626668
subject_616,CCI_SCML_UTL,Cooldown,0.9997941,0.0309130249386588
subject_616,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6026259221972015
subject_616,CCI_SCML_UTL,VO2max,0.9997941,0.7323053913993843
subject_616,CCI_SCML_UTL,WanT,0.9997941,0.7075959288282705
subject_616,CCI_SCML_UTL,Warmup,0.9997941,0.826404473229769
subject_617,CCI_SCML_UTL,Cooldown,0.9997941,0.42798087483002
subject_617,CCI_SCML_UTL,SecondThreshold,0.9997941,0.7166937991686622
subject_617,CCI_SCML_UTL,VO2max,0.9997941,0.9160932774434916
subject_617,CCI_SCML_UTL,WanT,0.9997941,0.6466869770518168
subject_617,CCI_SCML_UTL,Warmup,0.9997941,0.7462870193548978
subject_618,CCI_SCML_UTL,Cooldown,0.9997941,0.3905864465951305
subject_618,CCI_SCML_UTL,SecondThreshold,0.9997941,0.7519806221771935
subject_618,CCI_SCML_UTL,VO2max,0.9997941,0.1414000188146541
subject_618,CCI_SCML_UTL,WanT,0.9997941,0.4081600345490506
subject_618,CCI_SCML_UTL,Warmup,0.9997941,0.998296240382764
subject_619,CCI_SCML_UTL,Cooldown,0.9997941,0.7326541673914827
subject_619,CCI_SCML_UTL,SecondThreshold,0.9997941,0.6111086775859876
subject_619,CCI_SCML_UTL,VO2max,0.9997941,0.5227249285860257
subject_619,CCI_SCML_UTL,WanT,0.9997941,0.8295589972740661
subject_619,CCI_SCML_UTL,Warmup,0.9997941,0.2309446495474311
subject_620,CCI_SCML_UTL,Cooldown,0.9997941,0.7048357935680397
subject_620,CCI_SCML_UTL,SecondThreshold,0.9997941,0.812852942246662
subject_620,CCI_SCML_UTL,VO2max,0.9997941,0.8523765394146051
subject_620,CCI_SCML_UTL,WanT,0.9997941,0.7184201045620663
subject_620,CCI_SCML_UTL,Warmup,0.9997941,0.7541357792099092
subject_621,CCI_SCML_UTL,Cooldown,0.9997941,0.7409080067903298
